Date,Local Authority,National Lockdown,Circuit Breaker,Local Restrictions,All Schools Closed,Pfizer Vaccine Approved,Astrazeneca Vaccine Approved,Moderna Vaccine Approved,Pfizer Vaccine Rollout,Astrazeneca Vaccine Rollout,Moderna Vaccine Rollout,Second Dose Rollout,Booster Vaccine Rollout,Vaccines Available 80+,Vaccines Available 70+,Vaccines Available 60+,Vaccines Available 50+,Vaccines Available 40+,Vaccines Available 30+,Vaccines Available 20+,Vaccines Available 18+
2020-07-23,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,Derry City and Strabane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,Derry City and Strabane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,Derry City and Strabane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-25,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,Derry City and Strabane,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,Derry City and Strabane,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,Derry City and Strabane,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,Derry City and Strabane,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,Derry City and Strabane,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,Derry City and Strabane,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,Derry City and Strabane,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,Derry City and Strabane,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,Derry City and Strabane,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-09,Derry City and Strabane,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-10,Derry City and Strabane,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-11,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-12,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-13,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-14,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-15,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-16,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-17,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-18,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-19,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-20,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-21,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-22,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-23,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-24,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-25,Derry City and Strabane,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-26,Derry City and Strabane,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-27,Derry City and Strabane,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-28,Derry City and Strabane,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-29,Derry City and Strabane,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2020-12-30,Derry City and Strabane,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2020-12-31,Derry City and Strabane,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-01,Derry City and Strabane,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-02,Derry City and Strabane,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-03,Derry City and Strabane,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-04,Derry City and Strabane,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-05,Derry City and Strabane,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-06,Derry City and Strabane,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-07,Derry City and Strabane,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-08,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-09,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-10,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-11,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-12,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-13,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-14,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-15,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-16,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-17,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-18,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-19,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-20,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-21,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-22,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-23,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-24,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-25,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-26,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-27,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-28,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-29,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-30,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-31,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-01,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-02,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-03,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-04,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-05,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-06,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-07,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-08,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-09,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-10,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-11,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-12,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-13,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-14,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-15,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-16,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-17,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-18,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-19,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-20,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-21,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-22,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-23,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-24,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-25,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-26,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-27,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-28,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-03-01,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-02,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-03,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-04,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-05,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-06,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-07,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-08,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-09,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-10,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-11,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-12,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-13,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-14,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-15,Derry City and Strabane,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-16,Derry City and Strabane,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-17,Derry City and Strabane,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-18,Derry City and Strabane,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-19,Derry City and Strabane,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-20,Derry City and Strabane,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
